,N,bkgr_mean,bkgr_var,hub_size,hub_mean,hub_var,seed_a,seed_b,score
396,100,0.0,1.0,2,4.0,1.0,1,3,0.0331423895579354
397,100,0.0,1.0,2,4.0,1.0,1,4,0.0387280315507449
398,100,0.0,1.0,2,4.0,1.0,1,5,0.0385883193992868
399,100,0.0,1.0,2,4.0,1.0,1,6,0.0425651769094922
400,100,0.0,1.0,2,4.0,1.0,1,7,0.0415658378776375
401,100,0.0,1.0,2,4.0,1.0,1,8,0.0374967280944507
402,100,0.0,1.0,2,4.0,1.0,1,9,0.0392159820912501
403,100,0.0,1.0,2,4.0,1.0,1,10,0.0320563628120791
404,100,0.0,1.0,2,4.0,1.0,2,3,0.0439594935763366
405,100,0.0,1.0,2,4.0,1.0,2,4,0.0332901912228406
406,100,0.0,1.0,2,4.0,1.0,2,5,0.0326890203185742
407,100,0.0,1.0,2,4.0,1.0,2,6,0.0332921771445016
408,100,0.0,1.0,2,4.0,1.0,2,7,0.0367957163024975
409,100,0.0,1.0,2,4.0,1.0,2,8,0.0391651313511849
410,100,0.0,1.0,2,4.0,1.0,2,9,0.0359829434892809
411,100,0.0,1.0,2,4.0,1.0,2,10,0.0318774582825516
412,100,0.0,1.0,2,4.0,1.0,3,4,0.0307008381272423
413,100,0.0,1.0,2,4.0,1.0,3,5,0.0333001631911478
414,100,0.0,1.0,2,4.0,1.0,3,6,0.0369009592564784
415,100,0.0,1.0,2,4.0,1.0,3,7,0.0351423378256237
416,100,0.0,1.0,2,4.0,1.0,3,8,0.0341513375157953
417,100,0.0,1.0,2,4.0,1.0,3,9,0.0414207587149369
418,100,0.0,1.0,2,4.0,1.0,3,10,0.0348242603988686
419,100,0.0,1.0,2,4.0,1.0,4,5,0.0368140961678826
420,100,0.0,1.0,2,4.0,1.0,4,6,0.0388733838420634
421,100,0.0,1.0,2,4.0,1.0,4,7,0.0408650886663909
422,100,0.0,1.0,2,4.0,1.0,4,8,0.0345956502947949
423,100,0.0,1.0,2,4.0,1.0,4,9,0.0375179916006576
424,100,0.0,1.0,2,4.0,1.0,4,10,0.0376426226942639
425,100,0.0,1.0,2,4.0,1.0,5,6,0.0406061312511044
426,100,0.0,1.0,2,4.0,1.0,5,7,0.0374175159161763
427,100,0.0,1.0,2,4.0,1.0,5,8,0.0322993456775821
428,100,0.0,1.0,2,4.0,1.0,5,9,0.0395237901863923
429,100,0.0,1.0,2,4.0,1.0,5,10,0.0338243491629178
430,100,0.0,1.0,2,4.0,1.0,6,7,0.0368474566116424
431,100,0.0,1.0,2,4.0,1.0,6,8,0.0375087321388152
432,100,0.0,1.0,2,4.0,1.0,6,9,0.0316773160364631
433,100,0.0,1.0,2,4.0,1.0,6,10,0.0333198842596804
434,100,0.0,1.0,2,4.0,1.0,7,8,0.0391574120233679
435,100,0.0,1.0,2,4.0,1.0,7,9,0.0390184503897327
436,100,0.0,1.0,2,4.0,1.0,7,10,0.0328086828825156
437,100,0.0,1.0,2,4.0,1.0,8,9,0.034218141451211
438,100,0.0,1.0,2,4.0,1.0,8,10,0.0339764461761129
439,100,0.0,1.0,2,4.0,1.0,9,10,0.0329202507419687
440,100,0.0,1.0,4,0.5,1.0,0,1,0.0348782469373574
441,100,0.0,1.0,4,0.5,1.0,0,2,0.0384256858681161
442,100,0.0,1.0,4,0.5,1.0,0,3,0.0410550873106715
443,100,0.0,1.0,4,0.5,1.0,0,4,0.0332555392244846
444,100,0.0,1.0,4,0.5,1.0,0,5,0.0391415678123759
445,100,0.0,1.0,4,0.5,1.0,0,6,0.0345328898641838
446,100,0.0,1.0,4,0.5,1.0,0,7,0.0384602379500086
447,100,0.0,1.0,4,0.5,1.0,0,8,0.0353382640074786
448,100,0.0,1.0,4,0.5,1.0,0,9,0.0341566025483466
449,100,0.0,1.0,4,0.5,1.0,0,10,0.0393298472507602
450,100,0.0,1.0,4,0.5,1.0,1,2,0.0329062461795902
451,100,0.0,1.0,4,0.5,1.0,1,3,0.0422747520410543
452,100,0.0,1.0,4,0.5,1.0,1,4,0.0372766298652534
453,100,0.0,1.0,4,0.5,1.0,1,5,0.0435407428749647
454,100,0.0,1.0,4,0.5,1.0,1,6,0.0433554892531443
455,100,0.0,1.0,4,0.5,1.0,1,7,0.0377662688354498
456,100,0.0,1.0,4,0.5,1.0,1,8,0.0395073181865429
457,100,0.0,1.0,4,0.5,1.0,1,9,0.0343687979467085
458,100,0.0,1.0,4,0.5,1.0,1,10,0.0324302557928209
459,100,0.0,1.0,4,0.5,1.0,2,3,0.0423129349606187
460,100,0.0,1.0,4,0.5,1.0,2,4,0.0362886888254672
461,100,0.0,1.0,4,0.5,1.0,2,5,0.0324218656569806
462,100,0.0,1.0,4,0.5,1.0,2,6,0.0351612772348518
463,100,0.0,1.0,4,0.5,1.0,2,7,0.0348815117454741
464,100,0.0,1.0,4,0.5,1.0,2,8,0.0345978976638228
465,100,0.0,1.0,4,0.5,1.0,2,9,0.0360498456680155
466,100,0.0,1.0,4,0.5,1.0,2,10,0.0315772150617163
467,100,0.0,1.0,4,0.5,1.0,3,4,0.037744689056745
468,100,0.0,1.0,4,0.5,1.0,3,5,0.0353133259623977
469,100,0.0,1.0,4,0.5,1.0,3,6,0.0341070419484586
470,100,0.0,1.0,4,0.5,1.0,3,7,0.0340945179534933
471,100,0.0,1.0,4,0.5,1.0,3,8,0.0340621831590806
472,100,0.0,1.0,4,0.5,1.0,3,9,0.0327771893125016
473,100,0.0,1.0,4,0.5,1.0,3,10,0.0380061094894541
474,100,0.0,1.0,4,0.5,1.0,4,5,0.0390650971583178
475,100,0.0,1.0,4,0.5,1.0,4,6,0.0354483681864129
476,100,0.0,1.0,4,0.5,1.0,4,7,0.0350420720189398
477,100,0.0,1.0,4,0.5,1.0,4,8,0.0351525755570489
478,100,0.0,1.0,4,0.5,1.0,4,9,0.0377499398249273
479,100,0.0,1.0,4,0.5,1.0,4,10,0.0391773533157966
480,100,0.0,1.0,4,0.5,1.0,5,6,0.0386545970529594
481,100,0.0,1.0,4,0.5,1.0,5,7,0.0315662590660727
482,100,0.0,1.0,4,0.5,1.0,5,8,0.0305367224653266
483,100,0.0,1.0,4,0.5,1.0,5,9,0.0332596477115306
484,100,0.0,1.0,4,0.5,1.0,5,10,0.0350235255539188
485,100,0.0,1.0,4,0.5,1.0,6,7,0.0351022749447298
486,100,0.0,1.0,4,0.5,1.0,6,8,0.0343350289987978
487,100,0.0,1.0,4,0.5,1.0,6,9,0.0337958383618209
488,100,0.0,1.0,4,0.5,1.0,6,10,0.0344663034566195
489,100,0.0,1.0,4,0.5,1.0,7,8,0.0398705430236023
490,100,0.0,1.0,4,0.5,1.0,7,9,0.0352462145197952
491,100,0.0,1.0,4,0.5,1.0,7,10,0.034338392562783
492,100,0.0,1.0,4,0.5,1.0,8,9,0.0381024785581511
493,100,0.0,1.0,4,0.5,1.0,8,10,0.0315030142548137
494,100,0.0,1.0,4,0.5,1.0,9,10,0.0350417255356785
495,100,0.0,1.0,4,1.0,1.0,0,1,0.0338507041816842
496,100,0.0,1.0,4,1.0,1.0,0,2,0.0379721935092141
497,100,0.0,1.0,4,1.0,1.0,0,3,0.0431715025270825
498,100,0.0,1.0,4,1.0,1.0,0,4,0.0331244119519908
499,100,0.0,1.0,4,1.0,1.0,0,5,0.0372079080369111
500,100,0.0,1.0,4,1.0,1.0,0,6,0.0326785923714504
501,100,0.0,1.0,4,1.0,1.0,0,7,0.0395568036517154
502,100,0.0,1.0,4,1.0,1.0,0,8,0.0372312361076951
503,100,0.0,1.0,4,1.0,1.0,0,9,0.035625944288652
504,100,0.0,1.0,4,1.0,1.0,0,10,0.0408302272065788
505,100,0.0,1.0,4,1.0,1.0,1,2,0.033270061708066
506,100,0.0,1.0,4,1.0,1.0,1,3,0.041543472046029
507,100,0.0,1.0,4,1.0,1.0,1,4,0.0404981461006706
508,100,0.0,1.0,4,1.0,1.0,1,5,0.0457830859178371
509,100,0.0,1.0,4,1.0,1.0,1,6,0.043153876514847
510,100,0.0,1.0,4,1.0,1.0,1,7,0.0381577929095841
511,100,0.0,1.0,4,1.0,1.0,1,8,0.0414919605373554
512,100,0.0,1.0,4,1.0,1.0,1,9,0.0364729924426856
513,100,0.0,1.0,4,1.0,1.0,1,10,0.0308364865487429
514,100,0.0,1.0,4,1.0,1.0,2,3,0.0427676153226602
515,100,0.0,1.0,4,1.0,1.0,2,4,0.0364880318559856
516,100,0.0,1.0,4,1.0,1.0,2,5,0.0308324664553918
517,100,0.0,1.0,4,1.0,1.0,2,6,0.0356291206943405
518,100,0.0,1.0,4,1.0,1.0,2,7,0.0335578673485758
519,100,0.0,1.0,4,1.0,1.0,2,8,0.0341564618330149
520,100,0.0,1.0,4,1.0,1.0,2,9,0.0368171572171793
521,100,0.0,1.0,4,1.0,1.0,2,10,0.0323731502837082
522,100,0.0,1.0,4,1.0,1.0,3,4,0.0363690114638901
523,100,0.0,1.0,4,1.0,1.0,3,5,0.0339234862271166
524,100,0.0,1.0,4,1.0,1.0,3,6,0.0356370745595056
525,100,0.0,1.0,4,1.0,1.0,3,7,0.035873321877472
526,100,0.0,1.0,4,1.0,1.0,3,8,0.0334527339477627
527,100,0.0,1.0,4,1.0,1.0,3,9,0.0331012679895704
528,100,0.0,1.0,4,1.0,1.0,3,10,0.0382843232619229
529,100,0.0,1.0,4,1.0,1.0,4,5,0.0387440185700847
530,100,0.0,1.0,4,1.0,1.0,4,6,0.0364746432593861
531,100,0.0,1.0,4,1.0,1.0,4,7,0.0354599389031071
532,100,0.0,1.0,4,1.0,1.0,4,8,0.0339672776460336
533,100,0.0,1.0,4,1.0,1.0,4,9,0.038422878099699
534,100,0.0,1.0,4,1.0,1.0,4,10,0.0413965947158714
535,100,0.0,1.0,4,1.0,1.0,5,6,0.0391423754516134
536,100,0.0,1.0,4,1.0,1.0,5,7,0.0322679471807553
537,100,0.0,1.0,4,1.0,1.0,5,8,0.0297232328703236
538,100,0.0,1.0,4,1.0,1.0,5,9,0.0344472544527919
539,100,0.0,1.0,4,1.0,1.0,5,10,0.0339888185320508
540,100,0.0,1.0,4,1.0,1.0,6,7,0.0352870853513497
541,100,0.0,1.0,4,1.0,1.0,6,8,0.0337078816501478
542,100,0.0,1.0,4,1.0,1.0,6,9,0.0326183870046798
543,100,0.0,1.0,4,1.0,1.0,6,10,0.034197093867351
544,100,0.0,1.0,4,1.0,1.0,7,8,0.0386355887628824
545,100,0.0,1.0,4,1.0,1.0,7,9,0.0339961951887104
546,100,0.0,1.0,4,1.0,1.0,7,10,0.0349080876072583
547,100,0.0,1.0,4,1.0,1.0,8,9,0.0386102997008862
548,100,0.0,1.0,4,1.0,1.0,8,10,0.0317503640688129
549,100,0.0,1.0,4,1.0,1.0,9,10,0.0356694629665559
550,100,0.0,1.0,4,1.5,1.0,0,1,0.0346978141970251
551,100,0.0,1.0,4,1.5,1.0,0,2,0.0368565453158775
552,100,0.0,1.0,4,1.5,1.0,0,3,0.0437579188269217
553,100,0.0,1.0,4,1.5,1.0,0,4,0.0342162574614163
554,100,0.0,1.0,4,1.5,1.0,0,5,0.0345042484502449
555,100,0.0,1.0,4,1.5,1.0,0,6,0.0327156028712953
556,100,0.0,1.0,4,1.5,1.0,0,7,0.0399612991339041
557,100,0.0,1.0,4,1.5,1.0,0,8,0.0375888136966672
558,100,0.0,1.0,4,1.5,1.0,0,9,0.0372230119142518
559,100,0.0,1.0,4,1.5,1.0,0,10,0.0420095906580238
560,100,0.0,1.0,4,1.5,1.0,1,2,0.0353643821533986
561,100,0.0,1.0,4,1.5,1.0,1,3,0.0412948841666307
562,100,0.0,1.0,4,1.5,1.0,1,4,0.0421684494009565
563,100,0.0,1.0,4,1.5,1.0,1,5,0.0449425296303906
564,100,0.0,1.0,4,1.5,1.0,1,6,0.0432191429134983
565,100,0.0,1.0,4,1.5,1.0,1,7,0.0384175545535631
566,100,0.0,1.0,4,1.5,1.0,1,8,0.0429783486537558
567,100,0.0,1.0,4,1.5,1.0,1,9,0.0381187329058217
568,100,0.0,1.0,4,1.5,1.0,1,10,0.029236509764059
569,100,0.0,1.0,4,1.5,1.0,2,3,0.0429982950730407
570,100,0.0,1.0,4,1.5,1.0,2,4,0.0383580686805472
571,100,0.0,1.0,4,1.5,1.0,2,5,0.0309640334683361
572,100,0.0,1.0,4,1.5,1.0,2,6,0.0371571666358295
573,100,0.0,1.0,4,1.5,1.0,2,7,0.0337401036925087
574,100,0.0,1.0,4,1.5,1.0,2,8,0.0348016898718504
575,100,0.0,1.0,4,1.5,1.0,2,9,0.0382904871056386
576,100,0.0,1.0,4,1.5,1.0,2,10,0.0339124693307413
577,100,0.0,1.0,4,1.5,1.0,3,4,0.0352234990348512
578,100,0.0,1.0,4,1.5,1.0,3,5,0.0333484866476671
579,100,0.0,1.0,4,1.5,1.0,3,6,0.038182860264874
580,100,0.0,1.0,4,1.5,1.0,3,7,0.0366497969116468
581,100,0.0,1.0,4,1.5,1.0,3,8,0.0308693797139405
582,100,0.0,1.0,4,1.5,1.0,3,9,0.0347150955559025
583,100,0.0,1.0,4,1.5,1.0,3,10,0.0386064028690338
584,100,0.0,1.0,4,1.5,1.0,4,5,0.0362004590281523
585,100,0.0,1.0,4,1.5,1.0,4,6,0.0351175293124209
586,100,0.0,1.0,4,1.5,1.0,4,7,0.0380623270957937
587,100,0.0,1.0,4,1.5,1.0,4,8,0.0355658263316347
588,100,0.0,1.0,4,1.5,1.0,4,9,0.0392074735285287
589,100,0.0,1.0,4,1.5,1.0,4,10,0.0438247650470657
590,100,0.0,1.0,4,1.5,1.0,5,6,0.0394629646229293
591,100,0.0,1.0,4,1.5,1.0,5,7,0.0334179721349373
592,100,0.0,1.0,4,1.5,1.0,5,8,0.0302142245286329
593,100,0.0,1.0,4,1.5,1.0,5,9,0.0353591871654237
594,100,0.0,1.0,4,1.5,1.0,5,10,0.0332010064748904
595,100,0.0,1.0,4,1.5,1.0,6,7,0.0376657924985465
596,100,0.0,1.0,4,1.5,1.0,6,8,0.0343844497152411
597,100,0.0,1.0,4,1.5,1.0,6,9,0.0318987758391125
598,100,0.0,1.0,4,1.5,1.0,6,10,0.0340062889482129
599,100,0.0,1.0,4,1.5,1.0,7,8,0.037552715814858
600,100,0.0,1.0,4,1.5,1.0,7,9,0.0315389394856593
601,100,0.0,1.0,4,1.5,1.0,7,10,0.0359872897005447
602,100,0.0,1.0,4,1.5,1.0,8,9,0.0341968043324816
603,100,0.0,1.0,4,1.5,1.0,8,10,0.0314252518378333
604,100,0.0,1.0,4,1.5,1.0,9,10,0.0367360604175316
605,100,0.0,1.0,4,2.0,1.0,0,1,0.0358634849234877
606,100,0.0,1.0,4,2.0,1.0,0,2,0.0376319190469673
607,100,0.0,1.0,4,2.0,1.0,0,3,0.0418764073939819
608,100,0.0,1.0,4,2.0,1.0,0,4,0.0352701068305851
609,100,0.0,1.0,4,2.0,1.0,0,5,0.0346833762730182
610,100,0.0,1.0,4,2.0,1.0,0,6,0.0320879255057035
611,100,0.0,1.0,4,2.0,1.0,0,7,0.0410476566455357
612,100,0.0,1.0,4,2.0,1.0,0,8,0.0380590165653578
613,100,0.0,1.0,4,2.0,1.0,0,9,0.0365346278361746
614,100,0.0,1.0,4,2.0,1.0,0,10,0.0415272106268362
615,100,0.0,1.0,4,2.0,1.0,1,2,0.0383508792492219
616,100,0.0,1.0,4,2.0,1.0,1,3,0.0411835582656622
617,100,0.0,1.0,4,2.0,1.0,1,4,0.0423524687708109
618,100,0.0,1.0,4,2.0,1.0,1,5,0.0410104402725205
619,100,0.0,1.0,4,2.0,1.0,1,6,0.039739134411752
620,100,0.0,1.0,4,2.0,1.0,1,7,0.0379010026226038
621,100,0.0,1.0,4,2.0,1.0,1,8,0.0432701011891743
622,100,0.0,1.0,4,2.0,1.0,1,9,0.0375777241920957
623,100,0.0,1.0,4,2.0,1.0,1,10,0.0305199411954422
624,100,0.0,1.0,4,2.0,1.0,2,3,0.0411599378831144
625,100,0.0,1.0,4,2.0,1.0,2,4,0.0395527542280329
626,100,0.0,1.0,4,2.0,1.0,2,5,0.0338072432596301
627,100,0.0,1.0,4,2.0,1.0,2,6,0.0357544446998264
628,100,0.0,1.0,4,2.0,1.0,2,7,0.0340142928324945
629,100,0.0,1.0,4,2.0,1.0,2,8,0.036607422408597
630,100,0.0,1.0,4,2.0,1.0,2,9,0.0378391571439338
631,100,0.0,1.0,4,2.0,1.0,2,10,0.0351072653706908
632,100,0.0,1.0,4,2.0,1.0,3,4,0.0374497481853516
633,100,0.0,1.0,4,2.0,1.0,3,5,0.0342346389069015
634,100,0.0,1.0,4,2.0,1.0,3,6,0.0354321089759708
635,100,0.0,1.0,4,2.0,1.0,3,7,0.0393170422237942
636,100,0.0,1.0,4,2.0,1.0,3,8,0.0323558269240741
637,100,0.0,1.0,4,2.0,1.0,3,9,0.0360500344917003
638,100,0.0,1.0,4,2.0,1.0,3,10,0.0394870635206658
639,100,0.0,1.0,4,2.0,1.0,4,5,0.0320791744187788
640,100,0.0,1.0,4,2.0,1.0,4,6,0.0370947032075663
641,100,0.0,1.0,4,2.0,1.0,4,7,0.0426491240974389
642,100,0.0,1.0,4,2.0,1.0,4,8,0.0377492061660025
643,100,0.0,1.0,4,2.0,1.0,4,9,0.0369421422981613
644,100,0.0,1.0,4,2.0,1.0,4,10,0.0435337790544487
645,100,0.0,1.0,4,2.0,1.0,5,6,0.0409192340923819
646,100,0.0,1.0,4,2.0,1.0,5,7,0.0340061476079027
647,100,0.0,1.0,4,2.0,1.0,5,8,0.030525862404752
648,100,0.0,1.0,4,2.0,1.0,5,9,0.0369326702176975
649,100,0.0,1.0,4,2.0,1.0,5,10,0.0342353396088569
650,100,0.0,1.0,4,2.0,1.0,6,7,0.0363391679352882
651,100,0.0,1.0,4,2.0,1.0,6,8,0.0346139612552661
652,100,0.0,1.0,4,2.0,1.0,6,9,0.0323175758500674
653,100,0.0,1.0,4,2.0,1.0,6,10,0.0358658766336278
654,100,0.0,1.0,4,2.0,1.0,7,8,0.0371272576560139
655,100,0.0,1.0,4,2.0,1.0,7,9,0.0320228391230775
656,100,0.0,1.0,4,2.0,1.0,7,10,0.0374033796318101
657,100,0.0,1.0,4,2.0,1.0,8,9,0.0330867281959402
658,100,0.0,1.0,4,2.0,1.0,8,10,0.0317559460634173
659,100,0.0,1.0,4,2.0,1.0,9,10,0.0355931473762301
660,100,0.0,1.0,4,2.5,1.0,0,1,0.0360593382912905
661,100,0.0,1.0,4,2.5,1.0,0,2,0.038249871509284
662,100,0.0,1.0,4,2.5,1.0,0,3,0.0435786648178737
663,100,0.0,1.0,4,2.5,1.0,0,4,0.0359129858469403
664,100,0.0,1.0,4,2.5,1.0,0,5,0.0309571715858454
665,100,0.0,1.0,4,2.5,1.0,0,6,0.0334044318707254
666,100,0.0,1.0,4,2.5,1.0,0,7,0.0427257928672475
667,100,0.0,1.0,4,2.5,1.0,0,8,0.0394408215881841
668,100,0.0,1.0,4,2.5,1.0,0,9,0.0408818698655951
669,100,0.0,1.0,4,2.5,1.0,0,10,0.0416935531375654
670,100,0.0,1.0,4,2.5,1.0,1,2,0.0394008954709507
671,100,0.0,1.0,4,2.5,1.0,1,3,0.0398698511870437
672,100,0.0,1.0,4,2.5,1.0,1,4,0.0405126475705503
673,100,0.0,1.0,4,2.5,1.0,1,5,0.0391571741130536
674,100,0.0,1.0,4,2.5,1.0,1,6,0.03368534525601
675,100,0.0,1.0,4,2.5,1.0,1,7,0.0375723123529423
676,100,0.0,1.0,4,2.5,1.0,1,8,0.0411108080973363
677,100,0.0,1.0,4,2.5,1.0,1,9,0.0387691469340772
678,100,0.0,1.0,4,2.5,1.0,1,10,0.034029965876306
679,100,0.0,1.0,4,2.5,1.0,2,3,0.0416668112735278
680,100,0.0,1.0,4,2.5,1.0,2,4,0.0401479049846353
681,100,0.0,1.0,4,2.5,1.0,2,5,0.0369282186969029
682,100,0.0,1.0,4,2.5,1.0,2,6,0.0398045265713918
683,100,0.0,1.0,4,2.5,1.0,2,7,0.0349281057871195
684,100,0.0,1.0,4,2.5,1.0,2,8,0.0367672411843173
685,100,0.0,1.0,4,2.5,1.0,2,9,0.0384468630951325
686,100,0.0,1.0,4,2.5,1.0,2,10,0.0356136096363137
687,100,0.0,1.0,4,2.5,1.0,3,4,0.0380818332915269
688,100,0.0,1.0,4,2.5,1.0,3,5,0.0346799200223364
689,100,0.0,1.0,4,2.5,1.0,3,6,0.0378305181157395
690,100,0.0,1.0,4,2.5,1.0,3,7,0.0395301285309549
691,100,0.0,1.0,4,2.5,1.0,3,8,0.0353758146578328
692,100,0.0,1.0,4,2.5,1.0,3,9,0.0394083947912461
693,100,0.0,1.0,4,2.5,1.0,3,10,0.0397285350232386
694,100,0.0,1.0,4,2.5,1.0,4,5,0.0309390899306081
695,100,0.0,1.0,4,2.5,1.0,4,6,0.0357149927135784
696,100,0.0,1.0,4,2.5,1.0,4,7,0.0502284349335819
697,100,0.0,1.0,4,2.5,1.0,4,8,0.0387420380372396
698,100,0.0,1.0,4,2.5,1.0,4,9,0.0382877401373782
699,100,0.0,1.0,4,2.5,1.0,4,10,0.0430753514118945
700,100,0.0,1.0,4,2.5,1.0,5,6,0.0405315587456608
701,100,0.0,1.0,4,2.5,1.0,5,7,0.0351688282123038
702,100,0.0,1.0,4,2.5,1.0,5,8,0.0303176501048569
703,100,0.0,1.0,4,2.5,1.0,5,9,0.0403109710494321
704,100,0.0,1.0,4,2.5,1.0,5,10,0.0363624540813386
705,100,0.0,1.0,4,2.5,1.0,6,7,0.0356847416471424
706,100,0.0,1.0,4,2.5,1.0,6,8,0.0351460934088288
707,100,0.0,1.0,4,2.5,1.0,6,9,0.033657698636507
708,100,0.0,1.0,4,2.5,1.0,6,10,0.0382250960951562
709,100,0.0,1.0,4,2.5,1.0,7,8,0.0352091761315569
710,100,0.0,1.0,4,2.5,1.0,7,9,0.0357683950109214
711,100,0.0,1.0,4,2.5,1.0,7,10,0.0386734497612537
712,100,0.0,1.0,4,2.5,1.0,8,9,0.0320559474929931
713,100,0.0,1.0,4,2.5,1.0,8,10,0.0335605441289532
714,100,0.0,1.0,4,2.5,1.0,9,10,0.039205787336291
715,100,0.0,1.0,4,3.0,1.0,0,1,0.0392031572356015
716,100,0.0,1.0,4,3.0,1.0,0,2,0.040225551619452
717,100,0.0,1.0,4,3.0,1.0,0,3,0.040567511483289
718,100,0.0,1.0,4,3.0,1.0,0,4,0.0382260882687283
719,100,0.0,1.0,4,3.0,1.0,0,5,0.0326639636580085
720,100,0.0,1.0,4,3.0,1.0,0,6,0.0360359318251798
721,100,0.0,1.0,4,3.0,1.0,0,7,0.0451954662034395
722,100,0.0,1.0,4,3.0,1.0,0,8,0.0410199372611081
723,100,0.0,1.0,4,3.0,1.0,0,9,0.0445566168585861
724,100,0.0,1.0,4,3.0,1.0,0,10,0.0423053226004991
725,100,0.0,1.0,4,3.0,1.0,1,2,0.0399285750474183
726,100,0.0,1.0,4,3.0,1.0,1,3,0.0373425240788399
727,100,0.0,1.0,4,3.0,1.0,1,4,0.043890183542664
728,100,0.0,1.0,4,3.0,1.0,1,5,0.039324813286103
729,100,0.0,1.0,4,3.0,1.0,1,6,0.0355071987406685
730,100,0.0,1.0,4,3.0,1.0,1,7,0.0410875422738479
731,100,0.0,1.0,4,3.0,1.0,1,8,0.0443685203678175
732,100,0.0,1.0,4,3.0,1.0,1,9,0.0412303836725396
733,100,0.0,1.0,4,3.0,1.0,1,10,0.0345981644569901
734,100,0.0,1.0,4,3.0,1.0,2,3,0.042255141086018
735,100,0.0,1.0,4,3.0,1.0,2,4,0.041839527854915
736,100,0.0,1.0,4,3.0,1.0,2,5,0.0397714780443823
737,100,0.0,1.0,4,3.0,1.0,2,6,0.0403089282209112
738,100,0.0,1.0,4,3.0,1.0,2,7,0.0394904483069268
739,100,0.0,1.0,4,3.0,1.0,2,8,0.0386498532794543
740,100,0.0,1.0,4,3.0,1.0,2,9,0.0413074140644043
741,100,0.0,1.0,4,3.0,1.0,2,10,0.0392395101562526
742,100,0.0,1.0,4,3.0,1.0,3,4,0.0392533158716619
743,100,0.0,1.0,4,3.0,1.0,3,5,0.0340263686048825
744,100,0.0,1.0,4,3.0,1.0,3,6,0.0395909130216437
745,100,0.0,1.0,4,3.0,1.0,3,7,0.0382675957125239
746,100,0.0,1.0,4,3.0,1.0,3,8,0.0369873719450754
747,100,0.0,1.0,4,3.0,1.0,3,9,0.0382298815363623
748,100,0.0,1.0,4,3.0,1.0,3,10,0.0344870763661967
749,100,0.0,1.0,4,3.0,1.0,4,5,0.0361892132434042
750,100,0.0,1.0,4,3.0,1.0,4,6,0.0349134547856845
751,100,0.0,1.0,4,3.0,1.0,4,7,0.0524659949688351
752,100,0.0,1.0,4,3.0,1.0,4,8,0.0406869289550855
753,100,0.0,1.0,4,3.0,1.0,4,9,0.0427769311514037
754,100,0.0,1.0,4,3.0,1.0,4,10,0.0414029596916929
755,100,0.0,1.0,4,3.0,1.0,5,6,0.0374312295629018
756,100,0.0,1.0,4,3.0,1.0,5,7,0.0368163284394037
757,100,0.0,1.0,4,3.0,1.0,5,8,0.0332910897439369
758,100,0.0,1.0,4,3.0,1.0,5,9,0.0446141026225267
759,100,0.0,1.0,4,3.0,1.0,5,10,0.0383528022035566
760,100,0.0,1.0,4,3.0,1.0,6,7,0.0371005840859239
761,100,0.0,1.0,4,3.0,1.0,6,8,0.0373312893332461
762,100,0.0,1.0,4,3.0,1.0,6,9,0.0357674402429041
763,100,0.0,1.0,4,3.0,1.0,6,10,0.0383022153209348
764,100,0.0,1.0,4,3.0,1.0,7,8,0.0362203108953742
765,100,0.0,1.0,4,3.0,1.0,7,9,0.0392722158018307
766,100,0.0,1.0,4,3.0,1.0,7,10,0.0393682297603096
767,100,0.0,1.0,4,3.0,1.0,8,9,0.033450029175135
768,100,0.0,1.0,4,3.0,1.0,8,10,0.0340783061136417
769,100,0.0,1.0,4,3.0,1.0,9,10,0.0407202722233907
770,100,0.0,1.0,4,3.5,1.0,0,1,0.0437897805887476
771,100,0.0,1.0,4,3.5,1.0,0,2,0.0418780685118485
772,100,0.0,1.0,4,3.5,1.0,0,3,0.0434376384019403
773,100,0.0,1.0,4,3.5,1.0,0,4,0.0400318059790668
774,100,0.0,1.0,4,3.5,1.0,0,5,0.0369822588413617
775,100,0.0,1.0,4,3.5,1.0,0,6,0.0414720826215493
776,100,0.0,1.0,4,3.5,1.0,0,7,0.0485966186283358
777,100,0.0,1.0,4,3.5,1.0,0,8,0.04291765758222
778,100,0.0,1.0,4,3.5,1.0,0,9,0.0486492026802021
779,100,0.0,1.0,4,3.5,1.0,0,10,0.0436225306815145
780,100,0.0,1.0,4,3.5,1.0,1,2,0.041037939335717
781,100,0.0,1.0,4,3.5,1.0,1,3,0.0444197218185711
782,100,0.0,1.0,4,3.5,1.0,1,4,0.0460362680012047
783,100,0.0,1.0,4,3.5,1.0,1,5,0.042844509149656
784,100,0.0,1.0,4,3.5,1.0,1,6,0.0392075498632119
785,100,0.0,1.0,4,3.5,1.0,1,7,0.0437503520470404
786,100,0.0,1.0,4,3.5,1.0,1,8,0.0481227349557997
787,100,0.0,1.0,4,3.5,1.0,1,9,0.0426230127359037
788,100,0.0,1.0,4,3.5,1.0,1,10,0.0373231725864619
789,100,0.0,1.0,4,3.5,1.0,2,3,0.0481230233490115
790,100,0.0,1.0,4,3.5,1.0,2,4,0.04512178915836
791,100,0.0,1.0,4,3.5,1.0,2,5,0.0411175229604489
792,100,0.0,1.0,4,3.5,1.0,2,6,0.0411390910322683
793,100,0.0,1.0,4,3.5,1.0,2,7,0.0448667898762159
794,100,0.0,1.0,4,3.5,1.0,2,8,0.0431221695793401
