,N,M,cluster_size,cluster_mean,seed_a,seed_b,score,model
32,20,20,0.1,0.0,3,9,0.1395987745616345,clustered
33,20,20,0.1,0.0,3,10,0.1177501020793142,clustered
34,20,20,0.1,0.0,4,5,0.1542802527915323,clustered
35,20,20,0.1,0.0,4,6,0.1373228053531927,clustered
36,20,20,0.1,0.0,4,7,0.1173777934830585,clustered
37,20,20,0.1,0.0,4,8,0.1066788772933867,clustered
38,20,20,0.1,0.0,4,9,0.1014093198948814,clustered
39,20,20,0.1,0.0,4,10,0.1074285875938594,clustered
40,20,20,0.1,0.0,5,6,0.0995065773151373,clustered
41,20,20,0.1,0.0,5,7,0.1241751849709994,clustered
42,20,20,0.1,0.0,5,8,0.13094037310811,clustered
43,20,20,0.1,0.0,5,9,0.1078864337620505,clustered
44,20,20,0.1,0.0,5,10,0.145854614611079,clustered
45,20,20,0.1,0.0,6,7,0.091800551371608,clustered
46,20,20,0.1,0.0,6,8,0.0800993948199576,clustered
47,20,20,0.1,0.0,6,9,0.0937628203966183,clustered
48,20,20,0.1,0.0,6,10,0.1623433173451304,clustered
49,20,20,0.1,0.0,7,8,0.0932452959074186,clustered
50,20,20,0.1,0.0,7,9,0.0811664868555888,clustered
51,20,20,0.1,0.0,7,10,0.114425480294961,clustered
52,20,20,0.1,0.0,8,9,0.0927702745744153,clustered
53,20,20,0.1,0.0,8,10,0.1349318234687571,clustered
54,20,20,0.1,0.0,9,10,0.1081713958720411,clustered
55,20,20,0.1,5.0,0,1,0.0853432229316862,clustered
56,20,20,0.1,5.0,0,2,0.1076257240022657,clustered
57,20,20,0.1,5.0,0,3,0.1058577969414138,clustered
58,20,20,0.1,5.0,0,4,0.1247130396852636,clustered
59,20,20,0.1,5.0,0,5,0.1298480545765286,clustered
60,20,20,0.1,5.0,0,6,0.1217587550666599,clustered
61,20,20,0.1,5.0,0,7,0.1008888375812677,clustered
62,20,20,0.1,5.0,0,8,0.1214293406943931,clustered
63,20,20,0.1,5.0,0,9,0.0994705270700273,clustered
64,20,20,0.1,5.0,0,10,0.1372753391920217,clustered
65,20,20,0.1,5.0,1,2,0.1460929013235086,clustered
66,20,20,0.1,5.0,1,3,0.146033818469315,clustered
67,20,20,0.1,5.0,1,4,0.1078812032685913,clustered
68,20,20,0.1,5.0,1,5,0.1095222925812909,clustered
69,20,20,0.1,5.0,1,6,0.136395990111045,clustered
70,20,20,0.1,5.0,1,7,0.1047645123050118,clustered
71,20,20,0.1,5.0,1,8,0.0997091296901621,clustered
72,20,20,0.1,5.0,1,9,0.1316473697058428,clustered
73,20,20,0.1,5.0,1,10,0.1291379767257066,clustered
74,20,20,0.1,5.0,2,3,0.1205962823111943,clustered
75,20,20,0.1,5.0,2,4,0.1117986434413027,clustered
76,20,20,0.1,5.0,2,5,0.1067115936889023,clustered
77,20,20,0.1,5.0,2,6,0.0909337827513627,clustered
78,20,20,0.1,5.0,2,7,0.1093785789867297,clustered
79,20,20,0.1,5.0,2,8,0.1373974966928282,clustered
80,20,20,0.1,5.0,2,9,0.1055740128977864,clustered
81,20,20,0.1,5.0,2,10,0.0933275881886917,clustered
82,20,20,0.1,5.0,3,4,0.1129417104010383,clustered
83,20,20,0.1,5.0,3,5,0.1311455689441038,clustered
84,20,20,0.1,5.0,3,6,0.1184723926492776,clustered
85,20,20,0.1,5.0,3,7,0.1276784754247986,clustered
86,20,20,0.1,5.0,3,8,0.1537576839058441,clustered
87,20,20,0.1,5.0,3,9,0.1286675158546154,clustered
88,20,20,0.1,5.0,3,10,0.1287842380937022,clustered
89,20,20,0.1,5.0,4,5,0.158105034565071,clustered
90,20,20,0.1,5.0,4,6,0.1135381350848633,clustered
91,20,20,0.1,5.0,4,7,0.1093929741145208,clustered
92,20,20,0.1,5.0,4,8,0.1121319021656035,clustered
93,20,20,0.1,5.0,4,9,0.0876416718030058,clustered
94,20,20,0.1,5.0,4,10,0.1034079941592427,clustered
95,20,20,0.1,5.0,5,6,0.1243565965913502,clustered
96,20,20,0.1,5.0,5,7,0.0833771365941343,clustered
97,20,20,0.1,5.0,5,8,0.1175106633105221,clustered
98,20,20,0.1,5.0,5,9,0.0873330706973809,clustered
99,20,20,0.1,5.0,5,10,0.12593698622672,clustered
100,20,20,0.1,5.0,6,7,0.0964986763748601,clustered
101,20,20,0.1,5.0,6,8,0.0926968760979985,clustered
102,20,20,0.1,5.0,6,9,0.1445190471036548,clustered
103,20,20,0.1,5.0,6,10,0.1077145327430469,clustered
