,N,M,cluster_size,cluster_mean,seed_a,seed_b,score,model
89,300,300,5.0,5.0,4,5,0.0386291573261017,clustered
90,300,300,5.0,5.0,4,6,0.0380520834456662,clustered
91,300,300,5.0,5.0,4,7,0.0407155135110314,clustered
92,300,300,5.0,5.0,4,8,0.0412542064600406,clustered
93,300,300,5.0,5.0,4,9,0.0399837119268772,clustered
94,300,300,5.0,5.0,4,10,0.0393812799756028,clustered
95,300,300,5.0,5.0,5,6,0.0384605561776024,clustered
96,300,300,5.0,5.0,5,7,0.0388568380923328,clustered
97,300,300,5.0,5.0,5,8,0.0392580548449014,clustered
98,300,300,5.0,5.0,5,9,0.0400718984481285,clustered
99,300,300,5.0,5.0,5,10,0.0396378214458434,clustered
100,300,300,5.0,5.0,6,7,0.0407274009052893,clustered
101,300,300,5.0,5.0,6,8,0.0400634816494308,clustered
102,300,300,5.0,5.0,6,9,0.0376953047386935,clustered
103,300,300,5.0,5.0,6,10,0.0393564707706491,clustered
104,300,300,5.0,5.0,7,8,0.0403006722661825,clustered
105,300,300,5.0,5.0,7,9,0.038863982521817,clustered
106,300,300,5.0,5.0,7,10,0.0404456201715987,clustered
107,300,300,5.0,5.0,8,9,0.0391164205721979,clustered
108,300,300,5.0,5.0,8,10,0.0399703527865324,clustered
109,300,300,5.0,5.0,9,10,0.040052965714307,clustered
110,300,300,5.0,10.0,0,1,0.0399176223502361,clustered
111,300,300,5.0,10.0,0,2,0.0388416258485563,clustered
112,300,300,5.0,10.0,0,3,0.0407419919301331,clustered
113,300,300,5.0,10.0,0,4,0.0401656107311289,clustered
114,300,300,5.0,10.0,0,5,0.038872195623772,clustered
115,300,300,5.0,10.0,0,6,0.0437276819728654,clustered
116,300,300,5.0,10.0,0,7,0.0413495332285483,clustered
117,300,300,5.0,10.0,0,8,0.0397127921535193,clustered
118,300,300,5.0,10.0,0,9,0.0386046580648744,clustered
119,300,300,5.0,10.0,0,10,0.0397078074850895,clustered
120,300,300,5.0,10.0,1,2,0.0422782573758362,clustered
121,300,300,5.0,10.0,1,3,0.0394329131977514,clustered
122,300,300,5.0,10.0,1,4,0.0419897199097283,clustered
123,300,300,5.0,10.0,1,5,0.0414154875826245,clustered
124,300,300,5.0,10.0,1,6,0.040623168109824,clustered
125,300,300,5.0,10.0,1,7,0.0403980419089174,clustered
126,300,300,5.0,10.0,1,8,0.0397516806543688,clustered
127,300,300,5.0,10.0,1,9,0.0398010197887013,clustered
128,300,300,5.0,10.0,1,10,0.0391542977749095,clustered
129,300,300,5.0,10.0,2,3,0.0389252370948807,clustered
130,300,300,5.0,10.0,2,4,0.0382927638545025,clustered
131,300,300,5.0,10.0,2,5,0.0377483358181497,clustered
132,300,300,5.0,10.0,2,6,0.0398427652762445,clustered
133,300,300,5.0,10.0,2,7,0.0386008254855227,clustered
134,300,300,5.0,10.0,2,8,0.0396824316779252,clustered
135,300,300,5.0,10.0,2,9,0.0388830141729799,clustered
136,300,300,5.0,10.0,2,10,0.0422820453139041,clustered
137,300,300,5.0,10.0,3,4,0.040033381985118,clustered
138,300,300,5.0,10.0,3,5,0.0391222700154249,clustered
139,300,300,5.0,10.0,3,6,0.0397714863245259,clustered
140,300,300,5.0,10.0,3,7,0.0425875621737651,clustered
141,300,300,5.0,10.0,3,8,0.039419051052964,clustered
142,300,300,5.0,10.0,3,9,0.0390738224900662,clustered
143,300,300,5.0,10.0,3,10,0.039346925267498,clustered
144,300,300,5.0,10.0,4,5,0.0398774466575706,clustered
145,300,300,5.0,10.0,4,6,0.0396541365200945,clustered
146,300,300,5.0,10.0,4,7,0.0400600710011088,clustered
147,300,300,5.0,10.0,4,8,0.0412552707556616,clustered
148,300,300,5.0,10.0,4,9,0.0400765418133897,clustered
149,300,300,5.0,10.0,4,10,0.0397183706494178,clustered
150,300,300,5.0,10.0,5,6,0.0388429345649816,clustered
151,300,300,5.0,10.0,5,7,0.040674829308089,clustered
152,300,300,5.0,10.0,5,8,0.0392376907195128,clustered
153,300,300,5.0,10.0,5,9,0.0374896189259466,clustered
154,300,300,5.0,10.0,5,10,0.0406041534513379,clustered
155,300,300,5.0,10.0,6,7,0.0430399911959036,clustered
156,300,300,5.0,10.0,6,8,0.0402164855013698,clustered
157,300,300,5.0,10.0,6,9,0.0384049400314115,clustered
158,300,300,5.0,10.0,6,10,0.0394753578059688,clustered
159,300,300,5.0,10.0,7,8,0.041030971017109,clustered
160,300,300,5.0,10.0,7,9,0.0390912302570434,clustered
161,300,300,5.0,10.0,7,10,0.0382579878262682,clustered
162,300,300,5.0,10.0,8,9,0.0384975432717905,clustered
163,300,300,5.0,10.0,8,10,0.0384152689438886,clustered
164,300,300,5.0,10.0,9,10,0.0384107407507941,clustered
165,300,300,5.0,15.0,0,1,0.04004419544814,clustered
166,300,300,5.0,15.0,0,2,0.0388170157423489,clustered
167,300,300,5.0,15.0,0,3,0.0420878339913415,clustered
168,300,300,5.0,15.0,0,4,0.0398152954014024,clustered
169,300,300,5.0,15.0,0,5,0.0395023619407412,clustered
170,300,300,5.0,15.0,0,6,0.0412373476709066,clustered
171,300,300,5.0,15.0,0,7,0.0400131178282245,clustered
172,300,300,5.0,15.0,0,8,0.040022688775565,clustered
173,300,300,5.0,15.0,0,9,0.0392189741064286,clustered
174,300,300,5.0,15.0,0,10,0.040681978534628,clustered
175,300,300,5.0,15.0,1,2,0.0403674846512961,clustered
176,300,300,5.0,15.0,1,3,0.0406255908461048,clustered
177,300,300,5.0,15.0,1,4,0.0414570569956088,clustered
178,300,300,5.0,15.0,1,5,0.0415362755188244,clustered
179,300,300,5.0,15.0,1,6,0.0405847423821132,clustered
180,300,300,5.0,15.0,1,7,0.0395983393111729,clustered
181,300,300,5.0,15.0,1,8,0.0413181417392313,clustered
182,300,300,5.0,15.0,1,9,0.038304501167458,clustered
183,300,300,5.0,15.0,1,10,0.0396816478196592,clustered
184,300,300,5.0,15.0,2,3,0.0394657155568707,clustered
185,300,300,5.0,15.0,2,4,0.0392557759181099,clustered
186,300,300,5.0,15.0,2,5,0.0390011026760981,clustered
187,300,300,5.0,15.0,2,6,0.0392247326417238,clustered
188,300,300,5.0,15.0,2,7,0.0383453019495622,clustered
189,300,300,5.0,15.0,2,8,0.0413447976048201,clustered
190,300,300,5.0,15.0,2,9,0.0393360204423421,clustered
191,300,300,5.0,15.0,2,10,0.0409101450581238,clustered
192,300,300,5.0,15.0,3,4,0.0387595388234638,clustered
193,300,300,5.0,15.0,3,5,0.0379342469958087,clustered
194,300,300,5.0,15.0,3,6,0.0400306545860572,clustered
195,300,300,5.0,15.0,3,7,0.0402933159720156,clustered
196,300,300,5.0,15.0,3,8,0.039815944328186,clustered
197,300,300,5.0,15.0,3,9,0.039036417815346,clustered
198,300,300,5.0,15.0,3,10,0.0399900240430906,clustered
199,300,300,5.0,15.0,4,5,0.0400620335965807,clustered
200,300,300,5.0,15.0,4,6,0.0406875577948092,clustered
201,300,300,5.0,15.0,4,7,0.0409398746140909,clustered
202,300,300,5.0,15.0,4,8,0.0393684130421563,clustered
203,300,300,5.0,15.0,4,9,0.0402190040852734,clustered
204,300,300,5.0,15.0,4,10,0.0389750646951128,clustered
205,300,300,5.0,15.0,5,6,0.0382046561836953,clustered
206,300,300,5.0,15.0,5,7,0.0414179620262092,clustered
207,300,300,5.0,15.0,5,8,0.0396136715961103,clustered
208,300,300,5.0,15.0,5,9,0.0389621631056334,clustered
209,300,300,5.0,15.0,5,10,0.0399203444662664,clustered
210,300,300,5.0,15.0,6,7,0.0417878889989767,clustered
211,300,300,5.0,15.0,6,8,0.0399885105525974,clustered
212,300,300,5.0,15.0,6,9,0.0399484836562576,clustered
213,300,300,5.0,15.0,6,10,0.0413510217940349,clustered
214,300,300,5.0,15.0,7,8,0.0409404244357636,clustered
215,300,300,5.0,15.0,7,9,0.0395347489149992,clustered
216,300,300,5.0,15.0,7,10,0.0395969819445292,clustered
217,300,300,5.0,15.0,8,9,0.0386779076272147,clustered
218,300,300,5.0,15.0,8,10,0.0386115010569644,clustered
219,300,300,5.0,15.0,9,10,0.0410022825148992,clustered
220,300,300,10.0,0.0,0,1,0.0404837063021626,clustered
221,300,300,10.0,0.0,0,2,0.0395753782945224,clustered
222,300,300,10.0,0.0,0,3,0.0390740012143931,clustered
223,300,300,10.0,0.0,0,4,0.0395732509447978,clustered
224,300,300,10.0,0.0,0,5,0.0419264689057466,clustered
225,300,300,10.0,0.0,0,6,0.041814589246196,clustered
226,300,300,10.0,0.0,0,7,0.0401469979563593,clustered
227,300,300,10.0,0.0,0,8,0.040221779133659,clustered
228,300,300,10.0,0.0,0,9,0.0381016784533029,clustered
229,300,300,10.0,0.0,0,10,0.0388610218364343,clustered
230,300,300,10.0,0.0,1,2,0.0408850034597193,clustered
231,300,300,10.0,0.0,1,3,0.0388145098819294,clustered
232,300,300,10.0,0.0,1,4,0.0402050141604392,clustered
233,300,300,10.0,0.0,1,5,0.0397370996914941,clustered
234,300,300,10.0,0.0,1,6,0.0406312186658871,clustered
235,300,300,10.0,0.0,1,7,0.0412970693292068,clustered
236,300,300,10.0,0.0,1,8,0.0401641727461178,clustered
237,300,300,10.0,0.0,1,9,0.0404119559861208,clustered
238,300,300,10.0,0.0,1,10,0.0406462003779145,clustered
239,300,300,10.0,0.0,2,3,0.0390398941031798,clustered
240,300,300,10.0,0.0,2,4,0.0398770347231285,clustered
241,300,300,10.0,0.0,2,5,0.0408028787739901,clustered
242,300,300,10.0,0.0,2,6,0.0394469444928324,clustered
243,300,300,10.0,0.0,2,7,0.0377208136462072,clustered
244,300,300,10.0,0.0,2,8,0.0382466446576052,clustered
245,300,300,10.0,0.0,2,9,0.0392483213444591,clustered
246,300,300,10.0,0.0,2,10,0.0394825908938484,clustered
247,300,300,10.0,0.0,3,4,0.0413544451770297,clustered
248,300,300,10.0,0.0,3,5,0.0376225307580249,clustered
249,300,300,10.0,0.0,3,6,0.0381897053358113,clustered
250,300,300,10.0,0.0,3,7,0.0385478679498008,clustered
251,300,300,10.0,0.0,3,8,0.0399032887253372,clustered
252,300,300,10.0,0.0,3,9,0.0393435126783489,clustered
253,300,300,10.0,0.0,3,10,0.0401031699667134,clustered
254,300,300,10.0,0.0,4,5,0.0411308118728186,clustered
255,300,300,10.0,0.0,4,6,0.0398017081711262,clustered
256,300,300,10.0,0.0,4,7,0.040703803641531,clustered
257,300,300,10.0,0.0,4,8,0.0396529531073364,clustered
258,300,300,10.0,0.0,4,9,0.0420788745115965,clustered
259,300,300,10.0,0.0,4,10,0.039108594579305,clustered
260,300,300,10.0,0.0,5,6,0.0395294253883831,clustered
261,300,300,10.0,0.0,5,7,0.0380860306388957,clustered
262,300,300,10.0,0.0,5,8,0.0405627277250894,clustered
263,300,300,10.0,0.0,5,9,0.0380956550931357,clustered
264,300,300,10.0,0.0,5,10,0.0405635843850673,clustered
265,300,300,10.0,0.0,6,7,0.0386311634238558,clustered
266,300,300,10.0,0.0,6,8,0.0412680624691492,clustered
267,300,300,10.0,0.0,6,9,0.0385913922325793,clustered
268,300,300,10.0,0.0,6,10,0.0398945233945206,clustered
269,300,300,10.0,0.0,7,8,0.0402316790028648,clustered
270,300,300,10.0,0.0,7,9,0.040314289517869,clustered
271,300,300,10.0,0.0,7,10,0.039539188140917,clustered
272,300,300,10.0,0.0,8,9,0.0394460648232221,clustered
273,300,300,10.0,0.0,8,10,0.0404791103394092,clustered
274,300,300,10.0,0.0,9,10,0.0395225961587878,clustered
275,300,300,10.0,5.0,0,1,0.0390601572074315,clustered
276,300,300,10.0,5.0,0,2,0.0404343249422293,clustered
277,300,300,10.0,5.0,0,3,0.0397876609065551,clustered
278,300,300,10.0,5.0,0,4,0.0408467419406766,clustered
279,300,300,10.0,5.0,0,5,0.0406353832516276,clustered
280,300,300,10.0,5.0,0,6,0.0412719870437379,clustered
281,300,300,10.0,5.0,0,7,0.040888553264298,clustered
282,300,300,10.0,5.0,0,8,0.0389982727435423,clustered
283,300,300,10.0,5.0,0,9,0.0394061012189594,clustered
284,300,300,10.0,5.0,0,10,0.0409721306377501,clustered
285,300,300,10.0,5.0,1,2,0.0390478933374265,clustered
286,300,300,10.0,5.0,1,3,0.040239435339824,clustered
287,300,300,10.0,5.0,1,4,0.0396804045158243,clustered
288,300,300,10.0,5.0,1,5,0.0397334607259508,clustered
289,300,300,10.0,5.0,1,6,0.0399484991511982,clustered
290,300,300,10.0,5.0,1,7,0.0396565553941113,clustered
291,300,300,10.0,5.0,1,8,0.041863383131519,clustered
292,300,300,10.0,5.0,1,9,0.0402418158218322,clustered
293,300,300,10.0,5.0,1,10,0.0404893188765277,clustered
294,300,300,10.0,5.0,2,3,0.0398452507403277,clustered
295,300,300,10.0,5.0,2,4,0.0402276103545757,clustered
296,300,300,10.0,5.0,2,5,0.0393600707372999,clustered
297,300,300,10.0,5.0,2,6,0.0399987132681361,clustered
298,300,300,10.0,5.0,2,7,0.0384498322053561,clustered
299,300,300,10.0,5.0,2,8,0.0410352463161949,clustered
300,300,300,10.0,5.0,2,9,0.0406763723094208,clustered
301,300,300,10.0,5.0,2,10,0.0397793933916152,clustered
302,300,300,10.0,5.0,3,4,0.039115989262934,clustered
303,300,300,10.0,5.0,3,5,0.0394430409472701,clustered
304,300,300,10.0,5.0,3,6,0.0413373541327949,clustered
305,300,300,10.0,5.0,3,7,0.0395015313066943,clustered
306,300,300,10.0,5.0,3,8,0.040370869722563,clustered
307,300,300,10.0,5.0,3,9,0.0411161900148203,clustered
308,300,300,10.0,5.0,3,10,0.0406550751647197,clustered
309,300,300,10.0,5.0,4,5,0.0415841565555527,clustered
310,300,300,10.0,5.0,4,6,0.0397193899392132,clustered
311,300,300,10.0,5.0,4,7,0.0423850099212202,clustered
312,300,300,10.0,5.0,4,8,0.040653214842176,clustered
313,300,300,10.0,5.0,4,9,0.041364801529721,clustered
314,300,300,10.0,5.0,4,10,0.0413091561175023,clustered
315,300,300,10.0,5.0,5,6,0.039123162778853,clustered
316,300,300,10.0,5.0,5,7,0.0400082208311967,clustered
317,300,300,10.0,5.0,5,8,0.0403525728192766,clustered
318,300,300,10.0,5.0,5,9,0.0399156303910012,clustered
319,300,300,10.0,5.0,5,10,0.0393421970108189,clustered
320,300,300,10.0,5.0,6,7,0.0397607772439698,clustered
321,300,300,10.0,5.0,6,8,0.0400003428276447,clustered
322,300,300,10.0,5.0,6,9,0.0397642320396392,clustered
323,300,300,10.0,5.0,6,10,0.0407174627139767,clustered
324,300,300,10.0,5.0,7,8,0.0413611215753059,clustered
325,300,300,10.0,5.0,7,9,0.0398752406053904,clustered
326,300,300,10.0,5.0,7,10,0.0399862906095188,clustered
327,300,300,10.0,5.0,8,9,0.0396238683166875,clustered
328,300,300,10.0,5.0,8,10,0.0400270522664198,clustered
329,300,300,10.0,5.0,9,10,0.0405218876052905,clustered
330,300,300,10.0,10.0,0,1,0.0453069525877287,clustered
331,300,300,10.0,10.0,0,2,0.0423136847716813,clustered
332,300,300,10.0,10.0,0,3,0.0436697020660528,clustered
333,300,300,10.0,10.0,0,4,0.0444647592830121,clustered
334,300,300,10.0,10.0,0,5,0.0431142706501363,clustered
335,300,300,10.0,10.0,0,6,0.0442918434487362,clustered
336,300,300,10.0,10.0,0,7,0.044194810043292,clustered
337,300,300,10.0,10.0,0,8,0.0431613667606882,clustered
338,300,300,10.0,10.0,0,9,0.0434622792293589,clustered
339,300,300,10.0,10.0,0,10,0.0433343694838414,clustered
340,300,300,10.0,10.0,1,2,0.0416378543229067,clustered
341,300,300,10.0,10.0,1,3,0.0399805891905446,clustered
342,300,300,10.0,10.0,1,4,0.0447755890514458,clustered
343,300,300,10.0,10.0,1,5,0.0421793018879571,clustered
344,300,300,10.0,10.0,1,6,0.043673116990073,clustered
345,300,300,10.0,10.0,1,7,0.0427723295654005,clustered
346,300,300,10.0,10.0,1,8,0.0416778039268385,clustered
347,300,300,10.0,10.0,1,9,0.0421721753284421,clustered
348,300,300,10.0,10.0,1,10,0.0432092059889175,clustered
349,300,300,10.0,10.0,2,3,0.0430388447534812,clustered
350,300,300,10.0,10.0,2,4,0.0434168726608883,clustered
351,300,300,10.0,10.0,2,5,0.0431560015796327,clustered
352,300,300,10.0,10.0,2,6,0.0424765285833645,clustered
353,300,300,10.0,10.0,2,7,0.0419554820665085,clustered
354,300,300,10.0,10.0,2,8,0.0438171089645506,clustered
355,300,300,10.0,10.0,2,9,0.0422419408648995,clustered
356,300,300,10.0,10.0,2,10,0.0438493686394279,clustered
357,300,300,10.0,10.0,3,4,0.0424168662907449,clustered
358,300,300,10.0,10.0,3,5,0.0438910810509664,clustered
359,300,300,10.0,10.0,3,6,0.0427456931149566,clustered
360,300,300,10.0,10.0,3,7,0.0435970579669037,clustered
361,300,300,10.0,10.0,3,8,0.0428986629499129,clustered
362,300,300,10.0,10.0,3,9,0.0429342433833472,clustered
363,300,300,10.0,10.0,3,10,0.0436561670437442,clustered
364,300,300,10.0,10.0,4,5,0.0450616550220153,clustered
365,300,300,10.0,10.0,4,6,0.0427059712499174,clustered
366,300,300,10.0,10.0,4,7,0.0435663028553778,clustered
367,300,300,10.0,10.0,4,8,0.0439826412662661,clustered
368,300,300,10.0,10.0,4,9,0.0433620562262444,clustered
369,300,300,10.0,10.0,4,10,0.0426033068097682,clustered
370,300,300,10.0,10.0,5,6,0.0430887160103471,clustered
371,300,300,10.0,10.0,5,7,0.0428500098500263,clustered
372,300,300,10.0,10.0,5,8,0.0431939602908931,clustered
373,300,300,10.0,10.0,5,9,0.0433438478323473,clustered
374,300,300,10.0,10.0,5,10,0.0440301502142012,clustered
375,300,300,10.0,10.0,6,7,0.0441024072721684,clustered
376,300,300,10.0,10.0,6,8,0.0442262928698337,clustered
377,300,300,10.0,10.0,6,9,0.0415410575189867,clustered
378,300,300,10.0,10.0,6,10,0.0427501966785038,clustered
379,300,300,10.0,10.0,7,8,0.0453828537146104,clustered
380,300,300,10.0,10.0,7,9,0.0422859613048377,clustered
381,300,300,10.0,10.0,7,10,0.0431820084187381,clustered
382,300,300,10.0,10.0,8,9,0.0434985834463421,clustered
383,300,300,10.0,10.0,8,10,0.0430304956263619,clustered
384,300,300,10.0,10.0,9,10,0.0432747830275291,clustered
385,300,300,10.0,15.0,0,1,0.0446322713617209,clustered
386,300,300,10.0,15.0,0,2,0.0434249444325794,clustered
387,300,300,10.0,15.0,0,3,0.0433949213724584,clustered
388,300,300,10.0,15.0,0,4,0.0440394119992537,clustered
389,300,300,10.0,15.0,0,5,0.0442997505495588,clustered
390,300,300,10.0,15.0,0,6,0.0446707761887965,clustered
391,300,300,10.0,15.0,0,7,0.0456694998105413,clustered
392,300,300,10.0,15.0,0,8,0.042538431419611,clustered
393,300,300,10.0,15.0,0,9,0.0443027910325628,clustered
394,300,300,10.0,15.0,0,10,0.0449594972891627,clustered
395,300,300,10.0,15.0,1,2,0.0422631268766213,clustered
396,300,300,10.0,15.0,1,3,0.0420460562052996,clustered
397,300,300,10.0,15.0,1,4,0.0445735604330675,clustered
398,300,300,10.0,15.0,1,5,0.0425890900125298,clustered
399,300,300,10.0,15.0,1,6,0.0449880121662519,clustered
400,300,300,10.0,15.0,1,7,0.0422636403018794,clustered
401,300,300,10.0,15.0,1,8,0.0434040090549831,clustered
402,300,300,10.0,15.0,1,9,0.0426281013809635,clustered
403,300,300,10.0,15.0,1,10,0.0424071755496542,clustered
404,300,300,10.0,15.0,2,3,0.041868217458878,clustered
405,300,300,10.0,15.0,2,4,0.0443461634878894,clustered
406,300,300,10.0,15.0,2,5,0.0435699597793303,clustered
407,300,300,10.0,15.0,2,6,0.0425023199479634,clustered
408,300,300,10.0,15.0,2,7,0.0433977810491507,clustered
409,300,300,10.0,15.0,2,8,0.0432538928646055,clustered
410,300,300,10.0,15.0,2,9,0.0427758080291904,clustered
411,300,300,10.0,15.0,2,10,0.0445920802252021,clustered
412,300,300,10.0,15.0,3,4,0.0444315583416709,clustered
413,300,300,10.0,15.0,3,5,0.0431404295643357,clustered
414,300,300,10.0,15.0,3,6,0.0429811738901567,clustered
415,300,300,10.0,15.0,3,7,0.044644246382497,clustered
416,300,300,10.0,15.0,3,8,0.0438264676657111,clustered
417,300,300,10.0,15.0,3,9,0.0444244615304502,clustered
418,300,300,10.0,15.0,3,10,0.040563580379179,clustered
419,300,300,10.0,15.0,4,5,0.0431582616757014,clustered
420,300,300,10.0,15.0,4,6,0.0429933295430048,clustered
421,300,300,10.0,15.0,4,7,0.0448937973032951,clustered
422,300,300,10.0,15.0,4,8,0.0433353575298955,clustered
423,300,300,10.0,15.0,4,9,0.0450163088093682,clustered
424,300,300,10.0,15.0,4,10,0.0429311052612615,clustered
425,300,300,10.0,15.0,5,6,0.0444793236106788,clustered
426,300,300,10.0,15.0,5,7,0.0439840692428468,clustered
427,300,300,10.0,15.0,5,8,0.042710140468691,clustered
428,300,300,10.0,15.0,5,9,0.0448565657693245,clustered
429,300,300,10.0,15.0,5,10,0.0446849164309021,clustered
430,300,300,10.0,15.0,6,7,0.0435451804358118,clustered
431,300,300,10.0,15.0,6,8,0.0450199401367364,clustered
432,300,300,10.0,15.0,6,9,0.0429620022693757,clustered
433,300,300,10.0,15.0,6,10,0.0414747838380697,clustered
434,300,300,10.0,15.0,7,8,0.0438224406791712,clustered
435,300,300,10.0,15.0,7,9,0.0435473309002424,clustered
436,300,300,10.0,15.0,7,10,0.0432812358071262,clustered
437,300,300,10.0,15.0,8,9,0.0431926944039888,clustered
438,300,300,10.0,15.0,8,10,0.0433338617922862,clustered
439,300,300,10.0,15.0,9,10,0.0443551160813735,clustered
440,300,300,15.0,0.0,0,1,0.0409598851715811,clustered
441,300,300,15.0,0.0,0,2,0.0383169091243826,clustered
442,300,300,15.0,0.0,0,3,0.0393977092394818,clustered
443,300,300,15.0,0.0,0,4,0.0405411707640229,clustered
444,300,300,15.0,0.0,0,5,0.0407747534891658,clustered
445,300,300,15.0,0.0,0,6,0.0402993811688083,clustered
446,300,300,15.0,0.0,0,7,0.0393839490244188,clustered
447,300,300,15.0,0.0,0,8,0.0413821241631441,clustered
448,300,300,15.0,0.0,0,9,0.0376885707248318,clustered
